revenue,qg_naics2022,qg_dandbstandardindustrycode,statuscode
1379816844.0,71,225,777040002
596548305.0,159,761,777040002
0.0,661,3625,2
2641803384.0,234,1309,777040002
0.0,434,2533,2
173109920.0,642,3548,777040002
671937328.0,513,3233,777040002
6239840226.0,480,3019,777040002
2170549410.0,472,2950,777040002
1118664883.0,698,4265,777040002
765359625.0,12,35,777040002
199976658.0,70,219,777040002
439884393.0,163,1350,777040002
0.0,720,3642,2
1839610149.0,394,2084,777040002
1369813299.0,601,3943,777040002
931936965.0,721,4232,777040002
210140149.0,258,1458,777040002
751417032.0,234,1324,777040002
1330807219.0,440,2599,777040002
2779729594.0,178,910,777040002
233053725.0,482,3025,777040002
1631605461.0,354,2041,777040002
5688674590.0,490,3128,777040002
1604679000.0,475,2985,777040002
112287439.0,513,3232,777040002
1324135379.0,283,1618,777040002
0.0,127,509,777040002
1685240778.0,363,2184,777040002
867443498.0,112,470,777040000
0.0,434,2532,2
961049472.0,721,4232,777040002
1232202392.0,537,3308,777040002
189656618.0,727,3828,777040002
820047051.0,891,4418,2
534626412.0,7,31,777040002
907432880.0,394,2085,777040002
1260625395.0,75,241,777040002
2007977923.0,595,2346,777040002
1247753114.0,75,251,777040002
7624223000.0,643,3565,777040002
1031714359.0,480,3018,777040002
0.0,890,4416,777040002
640616017.0,834,3363,777040002
476441420.0,768,4276,777040002
5566690242.0,535,3279,777040002
727610328.0,163,1351,777040002
17924909.0,835,3366,777040002
1974419905.0,64,2471,777040002
2665740017.0,451,2704,777040002
2455824419.0,891,4418,2
2457124645.0,459,2771,777040002
9158318384.0,569,2307,777040002
2727746021.0,206,1090,777040002
0.0,698,4241,2
8047696118.0,443,2608,777040002
2991978187.0,445,2628,777040002
1687238612.0,377,1949,777040002
2025534889.0,698,4260,777040002
1432037893.0,279,1658,777040002
360456220.0,700,4252,777040002
2543051223.0,417,2217,777040002
0.0,826,3668,2
196211000.0,239,1242,777040002
1423585817.0,123,400,777040000
6326947161.0,589,2414,777040002
2470203000.0,432,2510,777040002
2997592269.0,76,268,777040002
300787926.0,704,4281,777040002
3338525498.0,136,1196,777040002
341786982.0,891,4418,2
3219378803.0,490,3130,777040002
887253855.0,858,4133,777040002
1101992468.0,891,4418,2
0.0,890,4416,777040002
277367541.0,244,1361,777040002
1029762371.0,139,560,777040002
1670683.0,757,4066,777040002
565283179.0,141,591,777040002
3211024050.0,683,4205,777040002
952925817.0,475,2984,777040002
20446900000.0,293,1690,777040002
199914293.0,727,3828,777040002
1375488580.0,75,241,777040002
965891273.0,159,750,777040002
785381422.0,159,749,777040002
662334667.0,891,4418,2
1414058066.0,346,2042,777040002
720354073.0,392,796,777040002
7194123000.0,178,913,777040002
2927598707.0,528,3226,777040002
855469.0,481,3020,777040002
584424612.0,117,435,777040002
2909884032.0,185,979,777040002
425846000.0,7,23,777040002
342397000.0,513,3231,2
4362073153.0,481,3020,777040002
1690083886.0,345,1987,777040002
0.0,513,3233,2
3289026367.0,442,2607,777040002
391537251.0,6,14,777040002
1000117696.0,139,563,777040002
3282690618.0,265,1521,777040002
906354707.0,688,4198,777040002
5109593000.0,76,293,777040002
308832628.0,658,3616,777040002
401495000.0,75,241,777040002
161382214.0,694,3762,777040002
1239308994.0,394,2084,777040002
485848378.0,160,775,777040002
1128103246.0,114,455,777040000
159347736.0,471,2921,777040002
964321125.0,698,4265,777040002
0.0,349,2014,2
1106226097.0,48,158,777040002
549179097.0,891,4418,2
150938998.0,394,2084,777040002
0.0,890,4416,777040002
1017288418.0,891,4418,2
4960154.0,164,799,777040002
548338707.0,12,34,777040002
7683483909.0,394,2084,777040002
1175457605.0,71,225,777040002
13481657333.0,720,3640,777040002
2293557006.0,686,4186,777040002
1031525024.0,589,2422,777040002
201355772.0,722,3744,777040002
0.0,698,4241,2
0.0,633,3494,2
1183801270.0,530,3383,777040002
948512321.0,606,998,777040002
846060015.0,89,318,777040002
13123584324.0,51,131,777040002
4865942400.0,49,125,777040002
2374454496.0,706,4209,777040002
310508081.0,157,669,777040002
763016670.0,679,4053,777040002
949916341.0,569,2307,777040002
0.0,108,518,2
0.0,159,768,2
771410947.0,721,4232,777040002
925748280.0,698,4241,777040002
2811500185.0,139,563,777040002
312000000.0,123,394,777040002
660294820.0,109,603,777040002
2726438294.0,555,2391,777040002
1280470453.0,416,2193,777040002
981173700.0,606,998,777040002
430361024.0,75,241,777040002
1298548341.0,394,2084,777040002
509512301.0,162,1336,777040002
200905239.0,159,750,777040002
2259146000.0,826,3668,777040002
4432880000.0,645,3577,777040002
3413407000.0,450,2683,777040002
642168031.0,826,3664,777040002
403632109.0,394,2085,777040002
0.0,728,3841,2
10668908800.0,500,3262,777040002
193413859.0,474,2953,777040002
960044413.0,787,4024,777040002
0.0,394,2084,2
99999999999.0,64,2468,777040002
1665945635.0,180,942,777040002
1981270000.0,387,1866,777040002
1028763130.0,283,1617,777040002
6400619000.0,208,1165,777040002
3005274858.0,399,2134,777040002
0.0,139,560,2
281521158.0,455,2746,777040002
3840448469.0,720,3641,777040002
0.0,698,4241,2
912792000.0,806,3983,777040002
981627006.0,537,3308,777040002
325622569.0,722,3744,777040002
580300371.0,157,675,777040002
324206854.0,757,4062,777040002
1091553872.0,860,4146,777040002
2830304.0,860,4146,777040002
1224539643.0,646,3588,777040002
1091553872.0,860,4146,777040002
1096581996.0,860,4146,777040002
1091553872.0,860,4146,777040002
1091553872.0,860,4146,777040002
1659636028.0,97,149,777040002
1205325236.0,414,865,777040002
1957747666.0,212,1098,777040002
1485529574.0,250,1421,777040002
0.0,81,283,2
1291355842.0,71,225,777040002
1250897520.0,354,2035,777040002
10761824760.0,448,2660,777040002
1468046000.0,341,1824,777040002
260514622.0,234,1285,777040002
1049229307.0,686,4183,777040002
665245879.0,577,2304,777040002
234365747.0,354,2035,777040002
270052000.0,720,3640,777040002
4862482297.0,214,1141,777040000
460590498.0,787,4024,777040002
919295188.0,891,4418,2
919295188.0,891,4418,2
1176547580.0,341,1875,777040002
1365524861.0,661,3632,777040002
396285315.0,724,3748,777040002
597523000.0,291,1571,777040002
1190335979.0,394,2084,777040002
1332365817.0,471,2931,777040002
1759235592.0,57,206,777040002
353450261.0,537,3299,777040002
844711519.0,698,4241,777040002
536338775.0,162,1224,777040002
908043626.0,523,3320,777040002
2042198196.0,666,3870,777040002
530904689.0,147,618,777040002
1435472158.0,184,983,777040002
0.0,162,1339,2
298109674.0,163,1350,777040002
1196510672.0,354,2036,777040002
686802588.0,622,3777,777040002
4980287.0,325,1712,777040002
919982292.0,75,235,777040002
4171694699.0,490,3129,777040002
0.0,686,4183,777040002
666989637.0,183,960,777040002
1493618191.0,633,3507,777040000
1534151329.0,180,942,777040002
1151222248.0,83,353,777040002
4938998000.0,720,3640,777040002
951093117.0,71,225,777040002
0.0,890,4416,777040002
399542707.0,725,3749,777040002
0.0,890,4416,777040002
377696311.0,737,3797,777040002
1858971000.0,572,2314,777040002
1784638730.0,178,913,777040002
140085112.0,724,3752,777040002
3243295073.0,882,4384,777040002
165768477.0,89,311,777040002
3267857143.0,720,3640,777040002
374550653.0,159,737,777040002
1063126619.0,527,3348,777040002
1019558334.0,356,2149,777040002
959211630.0,380,2057,777040002
0.0,890,4416,777040002
9496402232.0,492,3145,777040002
1490398480.0,75,241,777040002
4137599.0,505,3274,777040002
711211791.0,138,595,777040002
650930244.0,891,4418,2
684216808.0,109,602,777040002
226642306.0,159,755,777040002
15548000000.0,626,3476,777040002
1614674.0,757,4062,777040002
2726432480.0,382,2074,777040002
1741991200.0,214,1145,777040002
73511392000.0,139,560,777040002
1277371106.0,75,241,777040002
11466100000.0,235,1221,777040002
13649000000.0,626,3476,777040002
1090780606.0,394,2084,777040002
597886923.0,757,4066,777040002
853486594.0,388,2050,777040002
853486594.0,388,2050,777040002
926579286.0,439,2590,777040002
864810895.0,612,3766,777040002
320701294.0,497,3178,777040002
537105000.0,668,3867,777040002
2261991184.0,193,1211,777040002
616133356.0,452,2717,777040002
47689527.0,217,1121,777040001
196219573.0,746,3811,777040002
1115170003.0,739,3799,777040002
929802196.0,367,1944,777040002
492262869.0,354,2036,777040002
2153842991.0,348,1979,777040002
753217913.0,416,2198,777040002
808099365.0,7,29,777040002
776311000.0,721,4232,2
1291689905.0,474,2953,777040002
0.0,458,2764,777040002
369946951.0,725,3749,777040002
766479204.0,70,219,777040002
7702224781.0,537,3317,777040002
1356313000.0,720,3640,777040002
1517851011.0,891,4418,2
943434634.0,860,4146,777040002
947780463.0,860,4146,777040002
157715507.0,537,3318,777040002
624424201.0,577,2304,777040002
1272114159.0,400,2131,777040002
682595152.0,746,3839,777040002
761025387.0,176,848,777040002
787967266.0,569,2307,777040002
0.0,453,2732,777040002
1330118847.0,250,1409,777040002
0.0,601,3944,2
4408486798.0,661,3625,777040002
533248345.0,163,1350,777040002
754143192.0,187,1035,777040002
0.0,161,1325,2
721996707.0,589,2422,777040002
0.0,551,3432,2
1676212204.0,180,942,777040002
2138377641.0,475,2984,777040002
765246216.0,569,2307,777040002
3003201960.0,456,2754,777040001
1679905810.0,679,4053,777040002
1519739277.0,388,1965,777040002
1733717544.0,588,2430,777040002
2420487725.0,457,2755,777040002
2316463.0,394,2084,777040002
2342441246.0,478,3005,777040002
1087736974.0,354,2035,777040002
1161672904.0,50,137,777040002
1134470007.0,244,1361,777040002
332589701.0,162,1338,777040002
481389033.0,159,745,777040002
336774632.0,159,738,777040002
829585846.0,75,241,777040002
1265781141.0,334,1750,777040002
1638264046.0,394,1846,777040002
0.0,108,521,2
1403848131.0,146,706,777040002
1135645844.0,381,2068,777040002
894641609.0,341,1820,777040002
1889689531.0,443,2608,777040002
1114508369.0,595,2346,777040000
394640794.0,737,3797,777040002
1050920564.0,394,2084,777040002
441263005.0,91,367,777040002
520734886.0,239,1254,777040002
565374536.0,163,1350,777040002
852037669.0,81,283,777040002
438287358.0,7,31,777040002
0.0,890,4416,2
1904834466.0,319,1844,1
820473736.0,891,4418,2
656396596.0,26,75,777040002
1592698723.0,75,241,777040002
1120084055.0,724,3753,777040002
0.0,890,4416,777040002
4175871000.0,195,1215,777040002
771243099.0,7,31,777040002
656501119.0,193,1210,777040002
1257029931.0,318,1582,777040002
244243275.0,891,4418,2
244243275.0,891,4418,2
244243275.0,891,4418,2
244243275.0,891,4418,2
266862242.0,757,4062,777040002
244243275.0,891,4418,2
3646540000.0,68,2483,777040002
0.0,234,1320,2
470897931.0,159,745,777040002
0.0,159,730,2
707567751.0,396,2123,777040002
314511453.0,162,1338,777040002
4781496.0,524,3325,777040002
912193912.0,891,4418,2
1236363449.0,144,559,777040000
938009118.0,296,1641,777040002
3188989612.0,212,1109,777040002
1617269811.0,212,1098,777040002
1265781141.0,399,1726,777040002
1361196673.0,226,1259,777040002
2573674213.0,81,287,777040002
901691702.0,801,4117,777040002
1200339253.0,161,1330,2
2064598326.0,259,1491,777040002
646633220.0,635,3824,777040002
815601413.0,272,1537,777040002
980331562.0,341,1817,777040002
4373692351.0,445,2637,777040002
1908948000.0,425,1235,777040002
0.0,483,3045,2
1801067939.0,631,3499,777040002
1144927502.0,695,3786,777040002
15235226.0,719,3639,777040002
0.0,890,4416,777040002
2910349301.0,720,3640,777040002
4855744745.0,189,1012,777040002
2521396561.0,475,2984,777040002
0.0,890,4416,777040002
600153404.0,589,2414,777040002
1097379275.0,787,4024,777040002
0.0,308,1722,2
0.0,721,4232,2
620599694.0,698,4266,777040002
4872332075.0,259,1490,777040002
650000000.0,474,2953,777040002
1028927310.0,473,2980,777040002
578558210.0,721,4232,777040002
530698617.0,147,617,777040002
0.0,471,2931,2
233511321.0,852,3686,777040002
815064499.0,686,4190,777040002
1197164845.0,891,4418,2
1845178513.0,70,219,777040002
2253608587.0,448,2678,777040002
1705771079.0,760,4078,777040002
298982176.0,300,1675,777040002
768795493.0,75,241,777040002
0.0,720,3642,2
556640919.0,7,21,777040002
159017295.0,616,2456,777040002
2745431180.0,100,498,777040002
1526173048.0,108,520,777040002
892302475.0,394,2084,777040002
232665734.0,819,3989,777040002
611360270.0,287,1611,777040002
1222182013.0,27,72,777040002
1441086535.0,341,1819,777040002
1282991323.0,589,2414,777040002
1164980000.0,394,2084,777040002
677896122.0,416,2190,777040002
677896122.0,416,2195,777040002
866554032.0,163,1350,777040002
739800556.0,830,3377,777040002
0.0,890,4416,777040002
744072558.0,891,4418,2
6177922081.0,450,2691,777040002
2193145261.0,490,3130,777040002
3440520749.0,500,3262,777040002
2643825798.0,195,1215,777040000
9748000000.0,626,3476,777040002
693395578.0,527,3450,777040002
2298758176.0,435,2538,777040002
0.0,354,2010,2
3640178742.0,187,1032,777040002
1782179134.0,476,2988,777040002
729955213.0,891,4418,2
5553200000.0,50,137,777040002
569010000.0,250,1409,777040002
6720000.0,70,219,2
1048160053.0,365,1957,777040002
2364313397.0,394,2084,777040002
698858617.0,139,560,777040002
561903080.0,622,3777,777040002
2938069182.0,250,1413,777040002
667776870.0,75,241,777040002
1541100000.0,183,969,777040002
706512556.0,71,225,777040002
1115857037.0,527,3349,777040002
2723953407.0,720,3640,777040002
836828547.0,474,2965,777040002
685938113.0,139,560,777040002
2669749198.0,471,2930,777040002
71020756.0,729,3709,777040002
877125057.0,234,1285,777040002
701670075.0,523,3320,777040002
724232019.0,81,284,777040002
515949368.0,76,268,777040002
0.0,885,4404,777040002
434936000.0,75,241,777040002
1635000000.0,628,3484,777040002
2104121667.0,483,3058,777040002
0.0,890,4416,777040002
699230212.0,891,4418,2
664941439.0,569,2308,777040002
1354244283.0,477,2998,777040002
1575626833.0,182,939,777040002
19447000000.0,246,1379,777040002
987061560.0,725,3749,777040002
1437029291.0,437,2570,777040002
4578801135.0,50,137,777040002
747771369.0,372,1895,777040002
666727187.0,139,560,777040002
0.0,890,4416,777040002
0.0,567,2297,2
704542852.0,75,241,777040002
1210919006.0,435,2535,777040002
182934000.0,147,632,777040002
972800397.0,179,935,777040002
1714650000.0,589,2414,777040002
21041863975.0,706,4222,777040002
578295780.0,635,3824,777040002
299657030.0,724,3748,777040002
2707873974.0,75,241,777040002
690633507.0,388,2050,777040002
38385388.0,768,4089,777040002
351242757.0,830,3377,777040002
231261015.0,547,3410,777040002
296327508.0,724,3748,777040002
263648020.0,724,3752,777040002
872196406.0,122,391,777040002
2717621417.0,142,552,777040002
845097648.0,354,2036,777040002
569157380.0,43,98,777040002
914602053.0,473,2980,777040002
656072334.0,526,3339,777040002
799110810.0,123,398,777040002
282140753.0,183,976,777040002
874198013.0,371,1905,777040002
779310487.0,115,443,777040002
723061070.0,394,2084,777040002
248769748.0,162,1338,777040002
683373771.0,75,241,777040002
22426697.0,13,45,777040002
3921740414.0,527,3450,777040002
396421582.0,11,38,777040002
1053254925.0,367,1969,777040002
1890758831.0,108,522,777040002
1749821113.0,235,1223,777040002
13005552.0,633,3520,777040002
9111000000.0,720,3640,777040002
481095530.0,159,749,777040002
681630135.0,81,290,777040002
278696990.0,159,737,777040002
17040753.0,81,287,777040002
76018423.0,581,2394,777040002
686521658.0,75,241,777040002
0.0,622,3777,2
1334309331.0,178,910,777040002
54014400.0,891,939,777040002
736901095.0,884,4399,777040002
1142058389.0,435,2535,777040002
685249220.0,388,2050,777040002
93649504.0,826,3664,777040002
1056371486.0,147,638,777040002
284689723.0,718,4303,777040002
1702858083.0,475,2984,777040002
810001234.0,527,3342,777040002
929802196.0,242,1355,777040002
373059229.0,436,2544,777040002
17467560000.0,142,551,777040000
0.0,698,4265,2
609894126.0,7,31,777040002
35101781.0,459,2804,777040002
0.0,186,995,2
799110810.0,122,389,777040000
869283917.0,147,637,777040002
458676465.0,162,1340,777040002
548001398.0,392,880,777040002
0.0,367,1944,2
16652383688.0,490,3133,777040002
777908459.0,368,1939,777040002
1438697208.0,143,553,777040000
426598676.0,163,1350,777040002
706205535.0,283,1604,777040002
97076594.0,875,4360,777040002
521457368.0,694,3759,777040002
1027300572.0,347,2002,777040002
0.0,247,1424,2
1637400000.0,91,365,777040002
219598750.0,737,3797,777040002
0.0,890,4416,777040002
210633261.0,537,3306,777040002
690037000.0,291,1572,777040002
537007638.0,698,4266,777040002
353396749.0,835,3372,777040002
604624645.0,537,3317,777040002
602816857.0,698,4266,777040002
1056983.0,837,3894,777040002
290408356.0,724,3748,777040002
797793271.0,413,890,777040002
290408356.0,724,3748,777040002
2424262100.0,369,1943,777040002
10007320.0,178,910,777040002
1128685693.0,472,2936,777040002
757486532.0,394,2084,777040002
0.0,103,493,777040002
1006362627.0,528,3225,777040002
1040771641.0,278,1660,777040002
862442019.0,760,4078,777040002
259696475.0,71,225,777040002
2205199113.0,319,1844,777040002
805175609.0,436,2544,777040002
854807998.0,244,1361,777040002
1354117370.0,459,2771,777040002
14160831.0,702,4283,777040002
3755362527.0,258,1469,777040002
2943741518.0,500,3262,777040002
994057655.0,114,453,777040002
1406295080.0,282,1589,777040002
1176470707.0,75,241,777040002
491503728.0,622,3777,777040002
804146603.0,473,2981,777040002
2018986681.0,319,1844,777040002
304000000.0,626,3480,777040002
538241557.0,661,3625,777040002
678773580.0,394,2084,777040002
953708868.0,310,1725,777040002
1874217636.0,483,3045,777040002
337516267.0,513,3231,777040002
255075231.0,869,4325,777040002
381778465.0,760,4078,2
5668058.0,494,3169,777040002
858635021.0,394,2085,777040002
3243012952.0,480,3016,777040002
316985031.0,162,1336,777040002
561009825.0,537,3317,777040002
453104666.0,159,734,777040002
22392845.0,563,2325,777040002
1446582388.0,660,3622,777040002
406321499.0,50,144,777040002
1593440.0,70,224,777040002
361041775.0,159,743,777040002
326400815.0,834,3363,777040002
701041375.0,538,3312,777040002
9003739.0,834,3374,777040002
0.0,407,850,2
259200647.0,718,4302,777040002
996755068.0,243,1368,777040002
1238294197.0,234,1310,777040002
0.0,452,2719,2
0.0,357,2159,2
1672724343.0,110,534,777040000
